g535_replay_row_id,context_budget_iteration_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,probe_row_id,source_round,source_loop,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_log_pointer,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g535_no_reg_replay_00000072,maze-32-32-4|100|215|2000|final,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,committed_g534_real_solver_replay,g534_probe_00001445,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,215,2000,2,final,True,1.31405735778,575,100,100,9897,11446,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000073,maze-32-32-4|100|215|2000|final,G5.35_constrained_selected_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001442,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,215,2000,2,final,True,1.31405735778,601,100,100,9897,11446,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000074,maze-32-32-4|100|215|2000|final,G5.35_constrained_ultra_conservative_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001442,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,215,2000,2,final,True,1.31405735778,601,100,100,9897,11446,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000075,maze-32-32-4|100|215|2000|final,safety_fallback_additive_static_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001442,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,215,2000,2,final,True,1.31405735778,601,100,100,9897,11446,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000076,maze-32-32-4|100|216|1000|0,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000013,g534_prospective_real_solver,prospective_selected_replay,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,216,1000,2,0,True,1.41561284047,,144,144,14296,16211,16,14650fb0739d0383,8226b3bd57ba63a7,outputs/logs/phase5p5_repair5g534_prospective_selected_replay/phase5p5_repair5g534_prospective_checkpoints.jsonl#b1000:13,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000077,maze-32-32-4|100|216|1000|final,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000787,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,679,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000078,maze-32-32-4|100|216|1000|final,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,committed_g534_real_solver_replay,g534_probe_00000789,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,640,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000079,maze-32-32-4|100|216|1000|final,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,committed_g534_real_solver_replay,g534_probe_00000788,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,645,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000080,maze-32-32-4|100|216|1000|final,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,committed_g534_real_solver_replay,g534_probe_00000790,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,672,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000081,maze-32-32-4|100|216|1000|final,G5.34_model_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,committed_g534_real_solver_replay,g534_probe_00000788,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,645,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000082,maze-32-32-4|100|216|1000|0,G5.35_constrained_selected_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000013,g534_prospective_real_solver,prospective_selected_replay,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,216,1000,2,0,True,1.41561284047,,144,144,14296,16211,16,14650fb0739d0383,8226b3bd57ba63a7,outputs/logs/phase5p5_repair5g534_prospective_selected_replay/phase5p5_repair5g534_prospective_checkpoints.jsonl#b1000:13,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000083,maze-32-32-4|100|216|1000|final,G5.35_constrained_selected_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000787,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,679,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000084,maze-32-32-4|100|216|1000|0,G5.35_constrained_ultra_conservative_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000013,g534_prospective_real_solver,prospective_selected_replay,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,216,1000,2,0,True,1.41561284047,,144,144,14296,16211,16,14650fb0739d0383,8226b3bd57ba63a7,outputs/logs/phase5p5_repair5g534_prospective_selected_replay/phase5p5_repair5g534_prospective_checkpoints.jsonl#b1000:13,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000085,maze-32-32-4|100|216|1000|final,G5.35_constrained_ultra_conservative_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000787,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,679,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000086,maze-32-32-4|100|216|1000|0,safety_fallback_additive_static_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000013,g534_prospective_real_solver,prospective_selected_replay,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,216,1000,2,0,True,1.41561284047,,144,144,14296,16211,16,14650fb0739d0383,8226b3bd57ba63a7,outputs/logs/phase5p5_repair5g534_prospective_selected_replay/phase5p5_repair5g534_prospective_checkpoints.jsonl#b1000:13,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000087,maze-32-32-4|100|216|1000|final,safety_fallback_additive_static_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000787,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,1000,2,final,True,1.41561284047,679,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000088,maze-32-32-4|100|216|2000|final,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001449,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,654,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000089,maze-32-32-4|100|216|2000|final,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,committed_g534_real_solver_replay,g534_probe_00001451,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,687,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000090,maze-32-32-4|100|216|2000|final,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,committed_g534_real_solver_replay,g534_probe_00001450,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,670,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000091,maze-32-32-4|100|216|2000|final,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,committed_g534_real_solver_replay,g534_probe_00001452,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,655,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000092,maze-32-32-4|100|216|2000|final,G5.35_constrained_selected_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001449,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,654,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000093,maze-32-32-4|100|216|2000|final,G5.35_constrained_ultra_conservative_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001449,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,654,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000094,maze-32-32-4|100|216|2000|final,safety_fallback_additive_static_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00001449,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,216,2000,2,final,True,1.41561284047,654,144,144,14296,16211,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000095,maze-32-32-4|100|217|1000|final,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,committed_g534_real_solver_replay,g534_probe_00000795,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,217,1000,2,final,True,1.30339539978,551,108,108,10700,12351,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000096,maze-32-32-4|100|217|1000|final,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,committed_g534_real_solver_replay,g534_probe_00000796,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,217,1000,2,final,True,1.30339539978,555,108,108,10700,12351,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000097,maze-32-32-4|100|217|1000|final,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,committed_g534_real_solver_replay,g534_probe_00000797,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,217,1000,2,final,True,1.30339539978,572,108,108,10700,12351,,,,,real_solver_trace,False,False,False,False,False
g535_no_reg_replay_00000098,maze-32-32-4|100|217|1000|final,best_family_static_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,committed_g534_real_solver_replay,g534_probe_00000798,g534_solver_run_row_no_checkpoint,prospective_selected_replay,cae93fe,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,217,1000,2,final,True,1.30339539978,576,108,108,10700,12351,,,,,real_solver_trace,False,False,False,False,False
