phase,context_id,g567_evaluation_uid,variant_id,variant_name,seed,method,model_path,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,actor_inference_ms,actor_inference_measurement,actor_inference_total_checkpoint_wall_ms,primary_actor_checkpoint
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00207,6f9aa6977fd66aec400c4e698483c51d5a71d18af034883a4b238b20bbe2c0c3,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250207781791687,1.1581772565841675,1.2502423524856567,0.7499663829803467,0.7499529719352722,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841555833816528,0.650000274181366,0.34271249175071716,0.8702579736709595,1.0,10.829269409179688,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00224,8f714f3826befda9677cffdfab802fa2d751fb09b09d39d685c2bc312d10bd27,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00231,49d7d6860fc00752abe264ebad7656b4179835c0ea9d591ec78a44c4bd13c92c,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00229,2935285371381da1dd8e4b3159d351ef2e7197e716796055a10fc86ce97d425d,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00230,328c017ac495ee697399fb4f5acc8a82830e13229d7524dede8bed54ea648c48,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00228,9880af3d2a5db90e423a6222c2c736f0bbf7c7bac5c6c464b55f5c85b67b47d7,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00232,f922c45d6be2eb8b000293a1b400d87fb4878736ad457c98d839b4b92e1109f0,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00222,ee8f7daf3006acb8bc8e49c016397e2468e29be4f85e1d94be82918b192499fe,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00226,246c4410e380f344dac754d787ccea9205142033a3ade86b5b2ee14c9a26d05a,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00221,7888a8fff077c7ad4854383c6fc8b63bbe45c01b55580d45f279db0b9dbc05da,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00236,1a2aaadedfd52a26e28e65110a5360b69de242c0cb6425e121c719503fb06be8,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00235,b856f165f613985b2ad4f99c78628bba4f7dee766f80010d940bda9fcad3541c,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00223,cfcc27b2ca401aad4627557b3a62da0244160b3675a234946edfef516ad87938,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00233,d02c32655ea881db36ea725c9675a0232767e1dd83a9ad4a776b82c9e6b125b5,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00227,3df54d9c7b1f2b4bafde3ea6517d2b1f0363876599460c0c5dac408bdc48ebbe,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00225,ccf50846ccd855b9d828cf62d5c51df7cfe531a15a1e1ff8b29fd55a1e6099e4,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2521965503692627,1.159834623336792,1.2525626420974731,0.7494384050369263,0.7492137551307678,1.0403412580490112,0.6932671666145325,0.9799358248710632,1.0,0.8341337442398071,0.8749675750732422,0.3493778109550476,0.8806725144386292,1.0,10.86259651184082,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00234,65fc24c441778128df5dfa2ca95e2cff67a6a346c6b36bf6217433b41b7d40ac,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.250870943069458,1.1587300300598145,1.2510161399841309,0.7498542666435242,0.7497960329055786,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841585636138916,0.6500048041343689,0.34314990043640137,0.8709414601325989,1.0,10.831457138061523,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00238,b727ed1bfa8692fdb683952435141d2fa16ade93046f5b63b6a830f21c6b7f75,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2499990463256836,1.158003330230713,1.2499988079071045,0.7500010132789612,0.7500014305114746,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841543316841125,0.6499984860420227,0.34372571110725403,0.8718411326408386,1.0,10.834335327148438,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00239,64815d131d7e1cba455e8f721e1538c3e00be78008e32c2bc29793e5d11b73eb,A5,hierarchical_od_perceiver_actor,568,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568.pt,1.2500211000442505,1.1580216884613037,1.2500245571136475,0.7500005960464478,0.7500008940696716,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841557025909424,0.6500004529953003,0.34304431080818176,0.8707764148712158,1.0,10.830928802490234,1,0,0,20.09000121522695,checkpoint_total_wall_ms_divided_by_contexts,20090.00121522695,True
