candidate_id,candidate_region,candidate_family,candidate_purpose,source_candidate,candidate_fingerprint,raw_pool_selected,selected_for_execution,include_in_probe,alpha_cong_committed,alpha_cong_blocked,alpha_flow_progress,alpha_flow_wait_or_nonprogress,rho_cong,rho_flow,flow_shield_beta,max_flow_shield,c_only,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,nearest_g518_candidate,nearest_g518_distance,nearest_old14_candidate,nearest_old14_distance,nearest_g521_candidate,nearest_g521_distance,exact_duplicate_of_retained_g518,exact_duplicate_of_old14,exact_duplicate_of_g521,selection_rank
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p25_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.250000|0.500000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.25,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,repair5g59_block_heavy_flow_guard,0.382491829978,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p25_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.250000|0.650000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.25,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,repair5g59_block_heavy_flow_guard,0.306267856622,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p25_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.250000|0.800000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.25,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.293768616431,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.300000|0.500000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.3,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,repair5g59_block_heavy_flow_guard,0.372558720204,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.300000|0.650000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.3,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.293768616431,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.300000|0.800000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.3,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,repair5g59_block_heavy_flow_guard,0.280713376952,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.350000|0.500000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.35,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,repair5g59_block_heavy_flow_guard,0.369188298839,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.350000|0.650000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.35,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,repair5g59_block_heavy_flow_guard,0.289482296523,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.400000|0.920000|0.980000|0.350000|0.800000|0,False,False,False,1.0,1.25,1.0,0.4,0.92,0.98,0.35,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p25_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.250000|0.500000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.25,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,repair5g59_fast_decay_low_shield,0.358189893771,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p25_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.250000|0.650000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.25,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,repair5g59_block_heavy_flow_guard,0.289482296523,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p25_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.250000|0.800000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.25,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p30_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.300000|0.500000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.3,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,repair5g59_block_heavy_flow_guard,0.358887168899,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p30_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.300000|0.650000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.3,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.300000|0.800000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.3,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,repair5g59_block_heavy_flow_guard,0.262297540972,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p35_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.350000|0.500000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.35,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,repair5g59_block_heavy_flow_guard,0.355387112878,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p35_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.350000|0.650000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.35,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,repair5g59_block_heavy_flow_guard,0.271661554144,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p50_dc0p92_df0p98_beta0p35_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.500000|0.920000|0.980000|0.350000|0.800000|0,False,False,False,1.0,1.25,1.0,0.5,0.92,0.98,0.35,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,repair5g59_block_heavy_flow_guard,0.257487863792,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p25_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.250000|0.500000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.25,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.358887168899,repair5g59_fast_decay_low_shield,0.297153159162,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.358887168899,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p25_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.250000|0.650000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.25,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.276224546339,repair5g59_block_heavy_flow_guard,0.306267856622,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.276224546339,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p25_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.250000|0.800000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.25,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.262297540972,repair5g59_block_heavy_flow_guard,0.293768616431,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.262297540972,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p30_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.300000|0.500000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.3,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.348281495345,repair5g59_fast_decay_low_shield,0.309515750811,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.348281495345,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p30_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.300000|0.650000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.3,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.262297540972,repair5g59_block_heavy_flow_guard,0.293768616431,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.262297540972,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.300000|0.800000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.3,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.247588368063,repair5g59_block_heavy_flow_guard,0.280713376952,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.247588368063,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p35_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.350000|0.500000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.35,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.344673758792,repair5g59_fast_decay_low_shield,0.329089653438,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.344673758792,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p35_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.350000|0.650000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.35,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.257487863792,repair5g59_block_heavy_flow_guard,0.289482296523,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.257487863792,False,False,False,
repair5g522_grid_c1p00_b1p25_f1p00_w0p60_dc0p92_df0p98_beta0p35_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.250000|1.000000|0.600000|0.920000|0.980000|0.350000|0.800000|0,False,False,False,1.0,1.25,1.0,0.6,0.92,0.98,0.35,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.24248711306,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.24248711306,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p25_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.250000|0.500000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.25,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,repair5g59_block_heavy_flow_guard,0.369188298839,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329848450049,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p25_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.250000|0.650000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.25,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,repair5g59_block_heavy_flow_guard,0.289482296523,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.237276210354,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p25_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.250000|0.800000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.25,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p30_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.300000|0.500000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.3,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,repair5g59_block_heavy_flow_guard,0.358887168899,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.318276609257,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p30_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.300000|0.650000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.3,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,repair5g59_block_heavy_flow_guard,0.276224546339,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.220907220344,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.300000|0.800000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.3,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,repair5g59_block_heavy_flow_guard,0.262297540972,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.203224014329,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p35_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.350000|0.500000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.35,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,repair5g59_block_heavy_flow_guard,0.355387112878,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.31432467291,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p35_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.350000|0.650000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.35,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,repair5g59_block_heavy_flow_guard,0.271661554144,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.215174347914,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p30_dc0p92_df0p98_beta0p35_max0p80_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.300000|0.920000|0.980000|0.350000|0.800000|0,False,False,False,1.0,1.35,1.0,0.3,0.92,0.98,0.35,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,repair5g59_block_heavy_flow_guard,0.257487863792,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.196977156036,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p40_dc0p92_df0p98_beta0p25_max0p50_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.400000|0.920000|0.980000|0.250000|0.500000|0,False,False,False,1.0,1.35,1.0,0.4,0.92,0.98,0.25,0.5,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.297993288515,repair5g59_block_heavy_flow_guard,0.326036807738,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.297993288515,False,False,False,
repair5g522_grid_c1p00_b1p35_f1p00_w0p40_dc0p92_df0p98_beta0p25_max0p65_c0,B_static_recovery_feasibility,feasibility_oriented,static-recovery low-risk feasibility variant,,1.000000|1.350000|1.000000|0.400000|0.920000|0.980000|0.250000|0.650000|0,False,False,False,1.0,1.35,1.0,0.4,0.92,0.98,0.25,0.65,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.190525588833,repair5g59_block_heavy_flow_guard,0.231948270095,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.190525588833,False,False,False,
