plan_row_id,split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,role,candidate_id,materialized_method,sampling_policy,global_fixed_candidate,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,round,theta_cluster,candidate_family,fulltheta_registry_row_id,counts_as_g554_fresh_solver_row
g554_stage2_000000951,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01000,g554_c01000,g554_c01000,two_factor_interaction,True,1.25,1.25,1.25,0.75,0.75,1,0.039930977431,0.95,1,1,0,0.384867714868,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_01000,True
g554_stage2_000000952,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00906,g554_c00906,g554_c00906,cma_es_style_offline_candidates,True,1.25,0.899358492856,1.25,0.75,0.75,0.972548496549,0.7008490796,0.9825,1,0.832581006736,0.479522955954,0.366819188019,0.694119135369,0.977842166842,10.5632471043,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_00906,True
g554_stage2_000000953,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00982,g554_c00982,g554_c00982,cma_es_style_offline_candidates,True,1.25,1.30576576576,1.25,0.75,0.75,1.03802527203,0.276641121641,0.96799976015,1,0.918940891583,0.186963676073,0.322044616045,0.728138333139,0.982164892165,10.6452102102,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_00982,True
g554_stage2_000000954,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02523,g554_c02523,g554_c02523,cross_entropy_elite_refits,True,1.25,0.999298950694,1.25,0.75,0.75,1.06583701884,0.586884969385,0.966774626575,1,1.02219262871,0.286537301926,0.329146897547,0.796486486487,0.978781911782,11.515939082,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02523,True
g554_stage2_000000955,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00979,g554_c00979,g554_c00979,two_factor_interaction,True,1.25,1.2878276472,1.25,0.75,0.75,1,0,0.95,1,1,0,0.324914514915,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_00979,True
g554_stage2_000000956,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00981,g554_c00981,g554_c00981,trust_region_sobol_around_nearmiss,True,1.25,1.30385263198,1.25,0.75,0.75,0.980675630676,1.02762229325,0.995329437829,1,0.850844505318,0.821818356363,0.361937881938,0.721684190434,0.969431506932,11.4417240042,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_00981,True
g554_stage2_000000957,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00989,g554_c00989,g554_c00989,two_factor_interaction,True,1.25,1.25,1.25,0.75,0.75,1,0.0467084529585,0.95,1,0.965025590026,0,0.35,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_00989,True
g554_stage2_000000958,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01110,g554_c01110,g554_c01110,trust_region_sobol_around_nearmiss,True,1.25,1.34777931219,1.25,0.75,0.75,1.04952412452,0.121540175151,0.990713395088,1,1.04433269148,0.282603248388,0.349900875401,0.766277747778,0.950818438318,11.9151697008,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_01110,True
g554_stage2_000000959,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01098,g554_c01098,g554_c01098,trust_region_sobol_around_hand,True,1.25,1.22967561249,1.25,0.75,0.75,1.01107057357,0,0.962461103086,1,0.984886941137,0,0.334243084243,0.770296309359,0.978973841474,10.8243437118,1,0,0,,tiny,trust_region_sobol_around_hand,g554_registry_01098,True
g554_stage2_000000960,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00987,g554_c00987,g554_c00987,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,0.992264630471,0.131988647272,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_00987,True
g554_stage2_000000961,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01029,g554_c01029,g554_c01029,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.035,0.95,1,1,0.022837506825,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_01029,True
g554_stage2_000000962,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02610,g554_c02610,g554_c02610,cross_entropy_elite_refits,True,1.25,0.976829879377,1.25,0.75,0.75,1.02401661402,0.667992326742,0.92868000078,1,0.836197757408,0.83244417011,0.360758113958,0.71158998284,1,11.2518790219,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02610,True
g554_stage2_000000963,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02525,g554_c02525,g554_c02525,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.2275,0.95,1,1,0.2537253513,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_02525,True
g554_stage2_000000964,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01047,g554_c01047,g554_c01047,lambda_cong_micro_sweep,True,1.25,1,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,tiny,lambda_cong_micro_sweep,g554_registry_01047,True
g554_stage2_000000965,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01045,g554_c01045,g554_c01045,cma_es_style_offline_candidates,True,1.25,1.29156526657,1.25,0.75,0.75,1.07413999064,0.124256620536,0.966511904762,1,0.951494949495,0.243106696287,0.373422081822,0.722303342303,1,11.3550969541,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_01045,True
g554_stage2_000000966,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00924,g554_c00924,g554_c00924,two_factor_interaction,True,1.25,1.12607109482,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_00924,True
g554_stage2_000000967,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00894,g554_c00894,g554_c00894,trust_region_sobol_around_nearmiss,True,1.25,1.28430526868,1.25,0.75,0.75,0.96278029403,1.03520620708,0.92148009273,1,0.955608655609,1.15794668411,0.320641790642,0.692692208317,1,11.3748193248,0,1,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_00894,True
g554_stage2_000000968,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00000,g554_c00000,g554_c00000,hand_static_reference,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,tiny,hand_static_reference,g554_registry_00000,True
g554_stage2_000000969,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00001,g554_c00001,g554_c00001,legacy_helper_reference,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,,tiny,legacy_helper_reference,g554_registry_00001,True
g554_stage2_000000970,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00002,g554_c00002,g554_c00002,hand_legacy_midpoints,True,1.25,1.25,1.25,0.75,0.75,1,0.5,0.95,1,1,0.5,0.35,0.75,1,11,1,0,0,,tiny,hand_legacy_midpoints,g554_registry_00002,True
g554_stage2_000000971,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00003,g554_c00003,g554_c00003,one_factor_small_perturbation,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.977931621682,0,0.35,0.75,1,11,1,0,0,,tiny,one_factor_small_perturbation,g554_registry_00003,True
g554_stage2_000000972,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00004,g554_c00004,g554_c00004,two_factor_interaction,True,1.25,1.22241248804,1.25,0.75,0.75,1,0,0.95,1,1,0,0.338158118158,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_00004,True
g554_stage2_000000973,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00005,g554_c00005,g554_c00005,trust_region_sobol_around_hand,True,1.25,1.17118532744,1.25,0.75,0.75,1.11666790417,0,1,1,0.917999117999,0,0.372080682081,0.809197184197,1,9.95200640201,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_00005,True
g554_stage2_000000974,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00006,g554_c00006,g554_c00006,trust_region_sobol_around_nearmiss,True,1.25,1.2671632173,1.25,0.75,0.75,0.965531090531,0.367317142317,0.970796007671,1,0.934971372698,0.35,0.370722490722,0.729779417279,1,11.2602093852,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_00006,True
g554_stage2_000000975,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00007,g554_c00007,g554_c00007,cma_es_style_offline_candidates,True,1.25,1.16564383332,1.25,0.75,0.75,0.950125248625,0.677927440431,0.9825,1,1.0478179864,0.65,0.373264646465,0.723384959635,1,10.7995765766,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_00007,True
g554_stage2_000000976,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00008,g554_c00008,g554_c00008,cross_entropy_elite_refits,True,1.25,1.26891726085,1.25,0.75,0.75,1.06239206739,0.16434026559,0.918642552943,1,0.958399976453,0.2275,0.370883678484,0.687420537421,0.977137943138,11.552074217,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_00008,True
g554_stage2_000000977,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00009,g554_c00009,g554_c00009,coordinate_descent_lines,True,1.25,0.8125,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,small,coordinate_descent_lines,g554_registry_00009,True
g554_stage2_000000978,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00010,g554_c00010,g554_c00010,flow_wait_progress_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,0.95,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,tiny,flow_wait_progress_micro_sweep,g554_registry_00010,True
g554_stage2_000000979,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00011,g554_c00011,g554_c00011,lambda_cong_micro_sweep,True,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,0.75,0,0.35,0.75,1,11,1,0,0,,tiny,lambda_cong_micro_sweep,g554_registry_00011,True
g554_stage2_000000980,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00012,g554_c00012,g554_c00012,flow_shield_beta_cap_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.5,1,11,1,0,0,,tiny,flow_shield_beta_cap_sweep,g554_registry_00012,True
g554_stage2_000000981,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00013,g554_c00013,g554_c00013,cost_clamp_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.6,9.25,1,0,0,,tiny,cost_clamp_micro_sweep,g554_registry_00013,True
g554_stage2_000000982,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00014,g554_c00014,g554_c00014,rho_decay_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.97,0.9,1,0,0.35,0.75,1,11,1,0,0,,tiny,rho_decay_micro_sweep,g554_registry_00014,True
g554_stage2_000000983,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00015,g554_c00015,g554_c00015,shrinkage_to_hand_from_risky,True,1.25,1.2725,1.25,0.75,0.75,1,0.08,0.95,1,1.012,0.111,0.35595,0.762,0.974705343173,10.8104441948,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_00015,True
g554_stage2_000000984,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00016,g554_c00016,g554_c00016,negative_controls_wide_random,True,0.502635502636,0.785396535397,1.25003325003,0.980120980121,1.4317989318,0.383635883636,0.237318987319,0.958048658049,0.947403647404,1.25975675976,1.07656907657,0.291217891218,1.45047745048,0.668173418173,9.71398171398,0,1,0,,wide_diagnostic,negative_controls_wide_random,g554_registry_00016,True
g554_stage2_000000985,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00017,g554_c00017,g554_c00017,hand_legacy_midpoints,True,1.25,1.25,1.25,0.75,0.75,1,0.9,0.95,1,1,0.9,0.35,0.75,1,11,1,0,0,,tiny,hand_legacy_midpoints,g554_registry_00017,True
g554_stage2_000000986,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00018,g554_c00018,g554_c00018,two_factor_interaction,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.0290036165,0,0.35,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_00018,True
g554_stage2_000000987,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00019,g554_c00019,g554_c00019,trust_region_sobol_around_hand,True,1.25,1.19068923756,1.25,0.75,0.75,1.02511700012,0,0.988826728827,1,0.952545202545,0,0.369889179889,0.699069324069,0.964477189477,10.8062493812,1,0,0,,small,trust_region_sobol_around_hand,g554_registry_00019,True
g554_stage2_000000988,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00020,g554_c00020,g554_c00020,trust_region_sobol_around_nearmiss,True,1.25,1.35400281307,1.25,0.75,0.75,0.952060720811,0.85215983341,0.913059189309,1,1.06675128363,0.84,0.37547041997,0.86233027108,0.805129603648,9.43458463902,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_00020,True
g554_stage2_000000989,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00021,g554_c00021,g554_c00021,cma_es_style_offline_candidates,True,1.25,1.23392827381,1.25,0.75,0.75,0.959385632385,0.159926075426,0.930815898366,1,0.975108492063,0.1911,0.398092242941,0.739475094575,0.912260890982,11.0580822688,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_00021,True
g554_stage2_000000990,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00022,g554_c00022,g554_c00022,cross_entropy_elite_refits,True,1.25,1.12689391502,1.25,0.75,0.75,1.02182186732,0.565033452283,0.93444002184,1,1.07497199641,0.7085,0.305562807613,0.879378514879,0.785721895841,10.7101026313,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_00022,True
g554_stage2_000000991,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00023,g554_c00023,g554_c00023,flow_wait_progress_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1.05,0.2,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,tiny,flow_wait_progress_micro_sweep,g554_registry_00023,True
g554_stage2_000000992,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00024,g554_c00024,g554_c00024,lambda_cong_micro_sweep,True,1.25,1.1,1.25,0.75,0.75,1,0,0.95,1,1.05,0,0.35,0.75,1,11,1,0,0,,tiny,lambda_cong_micro_sweep,g554_registry_00024,True
g554_stage2_000000993,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00025,g554_c00025,g554_c00025,flow_shield_beta_cap_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.55,1,11,1,0,0,,tiny,flow_shield_beta_cap_sweep,g554_registry_00025,True
g554_stage2_000000994,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00026,g554_c00026,g554_c00026,cost_clamp_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.9,9.5,1,0,0,,tiny,cost_clamp_micro_sweep,g554_registry_00026,True
