context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000086,repair5g550_theta_550000086,additive_ltm,repair5g59_additive_fallback,True,True,1.14696813977,1.31038026721,-0.16341212744,-0.16341212744,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.425,1.25,0.75,0.75,1,0.8,0.95,1,1.05,0.84,0.3955,0.81,0.77897879206,9.71140474492,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000087,repair5g550_theta_550000087,additive_ltm,repair5g59_additive_fallback,True,True,1.15416238438,1.31038026721,-0.15621788283,-0.15621788283,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.35,1.25,0.75,0.75,1,1.2,0.95,1,1.15,0.87,0.371,0.8175,0.517190837351,9.10444194836,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000088,repair5g550_theta_550000088,additive_ltm,repair5g59_additive_fallback,True,True,1.08119218911,1.31038026721,-0.2291880781,-0.2291880781,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.15,1.25,0.75,0.75,1,1.1,0.95,1,0.82,1.06,0.3745,0.8925,0.56827141388,9.50908381273,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000089,repair5g550_theta_550000089,additive_ltm,repair5g59_additive_fallback,True,True,1.20041109969,1.31038026721,-0.10996916752,-0.10996916752,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.2,1.25,0.75,0.75,1,0.96,0.95,1,1.09,0.94,0.28,0.6825,0.517190837351,11.6334536007,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000090,repair5g550_theta_550000090,additive_ltm,repair5g59_additive_fallback,True,True,1.12024665982,1.31038026721,-0.19013360739,-0.19013360739,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.025,1.25,0.75,0.75,1,1.21,0.95,1,0.91,0.95,0.392,0.81,0.708742999333,9.20560241445,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000061,repair5g550_theta_550000061,additive_ltm,repair5g59_additive_fallback,True,True,1.17574511819,1.31038026721,-0.13463514902,-0.13463514902,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,0.975,1.25,0.75,0.75,1,0.712532883555,0.95,1,1.2,0.6997794722,0.3045,0.8475,0.93,12,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000062,repair5g550_theta_550000062,additive_ltm,repair5g59_additive_fallback,True,True,1.12230215827,1.31038026721,-0.18807810894,-0.18807810894,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.4875,1.25,0.75,0.75,1,0.700657335496,0.95,1,0.78,0.884336695637,0.4095,0.87,0.93,10.34,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000063,repair5g550_theta_550000063,additive_ltm,repair5g59_additive_fallback,True,True,1.13360739979,1.31038026721,-0.17677286742,-0.17677286742,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.0625,1.25,0.75,0.75,1,0.46908414834,0.95,1,0.85,0.622880629101,0.3675,0.72,1,10.45,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000064,repair5g550_theta_550000064,additive_ltm,repair5g59_additive_fallback,True,True,1.15827338129,1.31038026721,-0.15210688592,-0.15210688592,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.5,1.25,0.75,0.75,1,0.486897470429,0.95,1,1.16,0.66901993496,0.3185,0.7875,1,11.99,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000065,repair5g550_theta_550000065,additive_ltm,repair5g59_additive_fallback,True,True,1.11716341213,1.31038026721,-0.19321685508,-0.19321685508,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.375,1.25,0.75,0.75,1,0.676906239377,0.95,1,1.13,0.622880629101,0.3885,0.9075,1,11.99,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000066,repair5g550_theta_550000066,additive_ltm,repair5g59_additive_fallback,True,True,1.1901336074,1.31038026721,-0.12024665981,-0.12024665981,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.4875,1.25,0.75,0.75,1,0.540337436696,0.95,1,0.96,0.892026579947,0.3185,0.6,1,9.68,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000067,repair5g550_theta_550000067,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.638507206606,10.1160466093,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000068,repair5g550_theta_550000068,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.909626801652,10.7790116523,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000069,repair5g550_theta_550000069,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.819253603303,10.5580233046,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000070,repair5g550_theta_550000070,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.728880404955,10.337034957,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000071,repair5g550_theta_550000071,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.357877534245,11.7006165988,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000072,repair5g550_theta_550000072,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.515824218352,9.34615730769,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000073,repair5g550_theta_550000073,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.811522376955,10.2541874916,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000074,repair5g550_theta_550000074,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.430294389411,11.9625920748,1,0,0
random-32-32-20|50|1820|2000|0|14650fb0739d0383,random-32-32-20,random,50,1820,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000075,repair5g550_theta_550000075,additive_ltm,repair5g59_additive_fallback,True,True,1.16032887975,1.31038026721,-0.15005138746,-0.15005138746,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,random-32-32-20|50|1820|2000|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.683270383459,11.9456001088,1,0,0
random-32-32-20|50|1822|2000|0|14650fb0739d0383,random-32-32-20,random,50,1822,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000074,repair5g550_theta_550000074,additive_ltm,repair5g59_additive_fallback,True,True,1.11373976342,1.24021838035,-0.12647861693,-0.12647861693,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1822|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.430294389411,11.9625920748,1,0,0
random-32-32-20|50|1822|2000|0|14650fb0739d0383,random-32-32-20,random,50,1822,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000075,repair5g550_theta_550000075,additive_ltm,repair5g59_additive_fallback,True,True,1.11373976342,1.24021838035,-0.12647861693,-0.12647861693,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1822|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.683270383459,11.9456001088,1,0,0
random-32-32-20|50|1822|2000|0|14650fb0739d0383,random-32-32-20,random,50,1822,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000076,repair5g550_theta_550000076,additive_ltm,repair5g59_additive_fallback,True,True,1.09372156506,1.24021838035,-0.14649681529,-0.14649681529,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1822|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.475,1.25,0.75,0.75,1,0.8,0.95,1,1.12,1.11,0.4095,0.87,0.747053431729,9.10444194836,1,0,0
random-32-32-20|50|1822|2000|0|14650fb0739d0383,random-32-32-20,random,50,1822,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000077,repair5g550_theta_550000077,additive_ltm,repair5g59_additive_fallback,True,True,1.10555050045,1.24021838035,-0.1346678799,-0.1346678799,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1822|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.3875,1.25,0.75,0.75,1,0.93,0.95,1,0.95,0.91,0.322,0.885,0.734283287597,8.90212101617,1,0,0
random-32-32-20|50|1822|2000|0|14650fb0739d0383,random-32-32-20,random,50,1822,2000,safe_expert_mixture_with_abstention,repair5g550_theta_550000078,repair5g550_theta_550000078,additive_ltm,repair5g59_additive_fallback,True,True,1.17470427662,1.24021838035,-0.06551410373,-0.06551410373,False,False,True,False,True,False,True,1820_1839,False,False,False,False,False,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,random-32-32-20|50|1822|2000|generated_theta_targeted_short2000_t100_i2,generated_theta_targeted,F_targeted_transfer,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,1.25,1.4375,1.25,0.75,0.75,1,0.88,0.95,1,1.08,0.88,0.385,0.585,0.759823575861,8.69980008399,1,0,0
